203,1,39,132,53,45,17,299,40,50,70,120,6,1,4,2,71
203,1,22,97,42,37,13,384,20,40,50,90,6,1,4,2,56
203,1,31,118,47,43,15,375,50,30,60,90,6,1,4,2,64
203,1,39,132,53,45,17,380,40,50,70,120,6,1,4,2,71
203,1,31,121,49,44,16,392,40,40,70,110,6,1,4,2,65
203,1,39,189,85,65,32,476,40,60,80,140,9,3,3,2,104
203,1,32,169,76,61,28,580,40,50,80,130,9,3,3,2,93
203,1,50,190,80,64,30,494,30,60,70,130,9,3,3,2,98
203,1,36,160,67,59,25,599,20,50,60,110,9,3,3,2,83
203,1,50,189,79,64,30,593,30,40,50,90,9,3,3,2,98
203,1,46,163,74,43,22,949,50,50,70,120,10,3,7,2,89
203,1,68,176,75,44,23,956,50,50,70,120,10,3,7,2,90
203,1,52,147,68,39,21,998,40,50,60,110,10,3,7,2,80
203,1,49,145,62,41,19,1059,40,40,60,100,10,3,7,2,74
203,1,52,151,65,42,20,1053,50,30,50,80,10,3,7,2,77
203,1,53,148,63,40,19,1075,40,40,60,100,10,3,7,2,76
203,1,43,115,47,25,13,821,60,40,80,120,11,4,5,1,68
203,1,32,87,35,20,9,894,50,30,60,90,11,4,5,1,52
203,1,28,83,34,21,9,890,40,30,50,80,11,4,5,1,49
203,1,41,108,44,23,12,886,50,40,70,110,11,4,5,1,64
203,1,46,91,37,20,10,876,40,30,60,90,11,4,5,1,55
206,1,38,130,53,39,16,338,70,60,100,160,2,2,1,1,77
206,1,48,150,61,41,19,325,80,70,110,180,2,2,1,1,89
206,1,56,167,68,43,21,438,110,90,140,230,2,2,1,1,99
206,1,59,145,53,41,16,338,70,60,100,160,2,2,1,1,77
206,1,80,180,69,46,22,340,90,80,130,210,2,2,1,1,100
206,1,91,191,79,45,25,425,110,90,150,240,2,2,1,1,114
206,1,15,220,92,113,83,541,60,110,160,270,3,2,8,2,128
206,1,16,227,95,116,86,532,70,110,170,280,3,2,8,2,132
206,1,17,227,95,115,86,554,70,110,170,280,3,2,8,2,132
206,1,24,264,110,130,100,665,90,130,200,330,3,2,8,2,154
206,1,34,317,133,150,120,705,100,160,230,390,3,2,8,2,184
206,1,24,242,95,116,86,532,70,110,170,280,3,2,8,2,132
206,1,33,262,110,121,100,665,90,130,200,330,3,2,8,2,154
206,1,43,294,124,132,112,717,100,150,220,370,3,2,8,2,173
206,1,24,238,93,114,84,692,60,110,160,270,3,2,8,2,130
206,1,25,245,96,117,87,683,100,140,190,330,3,2,8,2,134
206,1,30,266,105,125,95,716,50,120,170,290,3,2,8,2,145
206,1,0,150,63,87,57,506,10,40,60,100,13,4,6,1,87
206,1,-8,105,44,69,39,617,10,20,50,70,13,4,6,1,61
206,1,0,144,60,84,54,606,10,20,40,60,13,4,6,1,84
206,1,1,147,61,85,55,613,0,40,60,100,13,4,6,1,86
206,1,0,160,63,87,57,521,10,40,60,100,13,4,6,1,87
206,1,3,153,64,82,58,551,10,40,60,100,13,4,6,1,90
206,1,3,159,62,85,56,612,10,40,60,100,13,4,6,1,87
206,1,0,153,60,84,54,606,10,20,40,60,13,4,6,1,84
206,1,16,130,58,56,22,338,20,50,70,120,5,1,2,1,72
206,1,18,133,59,56,22,403,20,50,70,120,5,1,2,1,74
206,1,20,134,54,56,20,312,20,50,60,110,5,1,2,1,66
206,1,18,126,53,53,20,306,20,50,60,110,5,1,2,1,65
206,1,22,135,57,55,21,313,30,50,70,120,5,1,2,1,70
206,1,19,129,54,54,20,391,20,50,60,110,5,1,2,1,67
206,1,39,150,69,42,21,965,60,60,80,140,6,1,4,2,81
206,1,39,151,69,43,21,965,60,60,80,140,6,1,4,2,82
206,1,47,170,78,45,24,995,60,70,90,160,6,1,4,2,92
206,1,71,226,103,52,31,1073,90,90,120,210,6,1,4,2,123
206,1,53,182,83,46,25,1063,70,70,100,170,6,1,4,2,99
206,1,45,164,75,44,23,1063,40,70,80,150,6,1,4,2,89
206,1,59,165,71,44,22,950,50,60,80,140,6,1,4,2,84
206,1,58,161,69,43,21,965,60,60,80,140,6,1,4,2,82
206,1,65,168,78,42,24,995,60,70,90,160,6,1,4,2,92
206,1,79,194,83,46,25,1063,70,70,100,170,6,1,4,2,99
206,1,115,310,124,71,40,961,120,100,170,270,8,3,9,2,186
206,1,121,325,130,74,42,945,120,110,170,280,8,3,9,2,195
206,1,115,309,123,71,40,932,120,100,170,270,8,3,9,2,186
206,1,98,275,110,67,36,1020,100,90,150,240,8,3,9,2,165
206,1,79,232,92,61,30,1102,90,70,130,200,8,3,9,2,140
206,1,115,313,125,73,41,1119,130,90,160,250,8,3,9,2,188
206,1,122,325,130,73,42,1134,120,120,180,300,8,3,9,2,195
206,1,180,346,130,74,42,945,120,110,170,280,8,3,9,2,195
206,1,157,311,116,70,38,962,110,90,160,250,8,3,9,2,176
206,1,181,346,130,73,42,1134,120,120,180,300,8,3,9,2,195
206,1,36,99,40,23,11,793,50,30,50,80,9,3,3,2,59
206,1,50,98,40,21,11,793,50,30,50,80,9,3,3,2,59
206,1,62,167,62,43,19,346,40,40,70,110,11,4,5,1,105
206,1,57,159,60,42,18,329,40,20,50,70,11,4,5,1,99
206,1,98,185,65,43,20,372,40,40,70,110,11,4,5,1,109
206,1,57,124,47,34,14,371,30,30,50,80,11,4,5,1,78
206,1,80,161,57,40,17,349,40,30,70,100,11,4,5,1,94
206,1,41,137,56,40,17,382,40,30,60,90,12,4,10,1,81
206,1,24,99,40,35,12,443,20,20,40,60,12,4,10,1,59
206,1,20,90,36,34,11,458,30,20,40,60,12,4,10,1,54
206,1,34,120,49,37,15,454,30,30,50,80,12,4,10,1,71
206,1,75,168,61,43,19,390,40,40,60,100,12,4,10,1,89
206,1,56,137,52,39,16,376,30,30,50,80,12,4,10,1,77
206,1,45,121,46,38,14,388,20,30,40,70,12,4,10,1,68
206,1,33,98,40,33,12,443,20,20,40,60,12,4,10,1,59
206,1,28,89,36,32,11,458,30,20,40,60,12,4,10,1,54
206,1,50,128,49,37,15,454,30,30,50,80,12,4,10,1,71
206,1,32,103,45,26,14,605,30,40,50,90,4,1,11,1,58
206,1,34,110,48,28,15,599,40,40,60,100,4,1,11,1,62
206,1,34,110,48,28,15,593,40,40,60,100,4,1,11,1,62
206,1,36,115,50,29,16,587,50,40,70,110,4,1,11,1,65
206,1,17,69,30,22,9,581,30,20,40,60,4,1,11,1,39
206,1,21,76,33,22,10,577,30,30,40,70,4,1,11,1,43
206,1,10,51,22,19,7,573,20,10,20,30,4,1,11,1,29
206,1,55,123,48,28,15,623,40,40,60,100,4,1,11,1,62
206,1,47,109,48,26,15,599,40,40,60,100,4,1,11,1,62
206,1,50,114,50,27,16,587,50,40,70,110,4,1,11,1,65
206,1,15,54,22,19,7,573,20,10,20,30,4,1,11,1,29
206,1,19,60,24,19,7,567,20,20,30,50,4,1,11,1,32
209,2,-84,106,127,63,40,1215,-80,160,-30,130,1,2,12,1,-21
209,2,-138,87,154,71,49,1832,-150,190,-90,100,1,2,12,1,-67
209,2,-3,162,95,55,30,608,30,110,70,180,1,2,12,1,50
209,2,-131,109,127,63,40,2947,-90,150,-30,120,1,2,12,1,-25
209,2,276,712,284,152,99,2108,400,350,540,890,2,2,1,1,428
209,2,410,759,284,152,99,2108,400,350,540,890,2,2,1,1,428
209,2,88,201,75,55,24,659,40,50,80,130,13,4,6,1,114
209,2,25,289,121,143,109,788,30,110,160,270,5,1,2,1,168
209,2,216,576,247,113,81,1744,210,240,310,550,6,1,4,2,329
209,2,321,614,247,113,81,1744,210,240,310,550,6,1,4,2,329
209,2,148,247,95,37,26,809,100,80,120,200,8,3,9,2,137
209,2,196,546,251,99,77,1268,200,210,270,480,9,3,3,2,295
209,2,291,582,251,99,77,1268,200,210,270,480,9,3,3,2,295
209,2,26,90,39,25,12,541,40,20,40,60,10,3,7,2,51
209,2,120,276,113,43,31,897,90,70,110,180,11,4,5,1,163
209,2,79,187,76,32,21,580,50,30,50,80,12,4,10,1,111
210,2,192,532,244,96,75,1213,270,300,360,660,2,2,1,1,288
210,2,112,256,104,40,29,952,120,80,140,220,5,1,2,1,152
210,2,133,302,123,46,34,915,100,70,120,190,5,1,2,1,179
210,2,184,298,123,42,34,941,120,100,150,250,5,1,2,1,178
210,2,48,123,50,25,14,589,40,30,60,90,6,1,4,2,73
210,2,26,84,34,30,10,428,30,30,50,80,9,3,3,2,51
212,2,83,198,81,34,22,460,100,80,130,210,13,4,6,1,117
212,2,84,150,54,27,15,456,70,50,90,140,13,4,6,1,80
212,2,123,208,86,33,24,499,100,90,130,220,13,4,6,1,124
212,2,-224,66,135,155,122,3641,-210,130,-70,60,5,1,2,1,-69
212,2,-304,70,125,146,113,1382,-190,120,-60,60,5,1,2,1,-59
212,2,-392,77,173,176,156,2615,-260,160,-90,70,5,1,2,1,-95
212,2,316,647,284,130,107,1565,180,210,290,500,9,3,3,2,369
212,2,-238,112,251,99,77,3948,-180,190,-110,80,10,3,7,2,-139
212,2,138,312,127,47,35,1007,160,130,200,330,11,4,5,1,185
212,2,190,309,127,44,35,1007,160,130,200,330,11,4,5,1,185
212,2,187,543,260,96,72,1271,210,240,290,530,7,1,13,1,283
212,2,646,815,239,91,66,1197,450,210,510,720,7,1,13,1,526
213,2,364,687,258,142,90,2067,360,320,480,800,2,2,1,1,387
213,2,508,902,364,166,127,2617,520,450,680,1130,2,2,1,1,546
213,2,349,664,249,139,87,2580,310,290,450,740,2,2,1,1,374
213,2,47,168,67,54,22,677,50,40,80,120,13,4,6,1,101
213,2,203,546,234,109,77,1310,200,220,300,520,6,1,4,2,312
213,2,220,589,253,116,83,1686,220,240,320,560,6,1,4,2,336
213,2,292,567,228,107,75,1691,190,220,290,510,6,1,4,2,304
213,2,84,198,81,33,22,984,80,70,110,180,8,3,9,2,117
213,2,165,467,214,88,66,923,170,180,230,410,9,3,3,2,253
213,2,174,490,225,91,69,1272,160,210,240,450,9,3,3,2,265
213,2,52,119,52,28,17,554,40,40,60,100,10,3,7,2,68
213,2,128,290,118,44,33,930,110,80,130,210,11,4,5,1,172
213,2,230,527,266,92,74,1819,170,250,260,510,4,1,11,1,266
213,2,230,527,266,92,74,1797,170,250,260,510,4,1,11,1,266
214,2,197,546,251,98,77,1268,280,310,370,680,2,2,1,1,295
214,2,70,193,84,39,27,603,110,100,140,240,3,2,8,2,109
214,2,26,90,39,25,12,541,80,40,90,130,3,2,8,2,51
214,2,52,133,54,27,15,601,40,40,60,100,6,1,4,2,79
214,2,119,201,77,32,21,449,90,60,100,160,6,1,4,2,112
214,2,33,140,60,47,19,329,50,50,80,130,8,3,9,2,80
214,2,31,134,57,46,18,323,50,50,80,130,8,3,9,2,77
214,2,28,109,47,40,15,420,30,40,60,100,8,3,9,2,63
214,2,24,101,41,36,13,435,30,30,60,90,9,3,3,2,60
216,2,37,122,52,41,17,361,40,50,70,120,1,2,12,1,71
216,2,42,133,53,44,17,410,50,50,80,130,1,2,12,1,72
216,2,-5,122,51,76,46,503,30,40,70,110,3,2,8,2,71
216,2,81,291,145,65,40,1304,120,160,180,340,5,1,2,1,146
216,2,138,346,162,70,45,1091,130,180,200,380,5,1,2,1,163
216,2,116,295,149,60,41,1156,120,170,180,350,5,1,2,1,149
216,2,112,288,145,60,40,1304,120,160,180,340,5,1,2,1,146
216,2,15,117,53,50,20,361,20,60,70,130,6,1,4,2,65
216,2,11,108,49,48,18,414,20,50,70,120,6,1,4,2,60
216,2,16,53,21,16,5,454,30,10,30,40,8,3,9,2,32
216,2,12,44,18,16,5,478,20,10,20,30,8,3,9,2,26
216,2,67,200,84,49,26,500,60,70,100,170,12,4,10,1,116
217,2,111,345,144,90,47,862,130,150,210,360,2,2,1,1,201
217,2,119,367,154,94,50,829,140,160,220,380,2,2,1,1,213
217,2,156,456,191,109,63,865,170,200,270,470,2,2,1,1,265
217,2,150,376,154,72,49,833,170,160,230,390,3,2,8,2,222
217,2,136,262,95,55,30,608,100,100,140,240,3,2,8,2,139
217,2,220,587,252,115,83,1316,280,290,400,690,5,1,2,1,335
217,2,313,604,243,113,80,1260,260,280,380,660,5,1,2,1,324
217,2,149,478,239,90,66,1464,200,270,290,560,6,1,4,2,239
217,2,68,190,83,39,27,584,60,70,90,160,9,3,3,2,107
217,2,53,134,54,27,15,456,50,40,70,110,11,4,5,1,80
217,2,105,245,100,40,28,598,100,80,130,210,11,4,5,1,145
217,2,78,187,76,33,21,580,80,50,80,130,11,4,5,1,111
217,2,83,150,54,28,15,456,50,40,70,110,11,4,5,1,80
224,2,225,463,196,100,64,1167,190,200,290,490,2,2,1,1,271
224,2,259,678,291,128,96,1742,340,330,470,800,5,1,2,1,387
224,2,196,532,228,108,75,1691,290,290,390,680,5,1,2,1,304
224,2,91,213,87,35,24,756,90,70,110,180,8,3,9,2,126
224,2,95,223,91,37,25,777,100,70,120,190,8,3,9,2,132
224,2,62,178,78,38,25,593,60,60,90,150,9,3,3,2,100
224,2,157,262,95,40,26,821,100,80,120,200,10,3,7,2,139
225,1,30,85,34,21,9,777,50,40,60,100,2,2,1,1,51
225,1,29,82,33,20,9,768,50,40,60,100,2,2,1,1,49
225,1,47,119,48,24,13,829,80,70,90,160,2,2,1,1,71
225,1,44,115,47,24,13,834,60,50,80,130,2,2,1,1,68
225,1,45,92,35,21,9,776,50,40,60,100,2,2,1,1,51
225,1,55,106,43,22,12,822,60,50,80,130,2,2,1,1,64
225,1,45,118,48,25,13,851,80,70,90,160,3,2,8,2,70
225,1,31,85,34,20,9,863,50,40,60,100,3,2,8,2,51
225,1,80,143,59,25,16,842,90,70,110,180,3,2,8,2,85
225,1,45,133,49,39,15,342,50,40,70,110,5,1,2,1,84
225,1,44,130,48,38,14,351,50,40,70,110,5,1,2,1,82
225,1,41,125,47,37,14,371,40,40,60,100,5,1,2,1,78
225,1,30,104,39,35,12,380,30,30,50,80,5,1,2,1,65
225,1,49,141,53,39,16,321,30,40,60,100,5,1,2,1,88
225,1,109,201,67,45,20,400,80,50,100,150,5,1,2,1,113
225,1,96,185,65,44,20,372,70,50,90,140,5,1,2,1,109
225,1,86,169,60,41,18,329,70,30,70,100,5,1,2,1,99
225,1,46,114,41,35,12,320,20,30,50,80,5,1,2,1,66
225,1,31,114,46,37,14,388,40,30,60,90,6,1,4,2,68
225,1,21,90,36,33,11,462,20,30,40,70,6,1,4,2,54
225,1,34,120,49,37,15,454,30,30,60,90,6,1,4,2,71
225,1,27,106,43,36,13,466,20,30,50,80,6,1,4,2,63
225,1,39,109,45,34,14,410,40,30,60,90,6,1,4,2,65
225,1,32,98,40,33,12,443,30,30,50,80,6,1,4,2,59
225,1,29,89,36,31,11,462,20,30,40,70,6,1,4,2,54
225,1,36,111,48,27,15,593,40,40,60,100,8,3,9,2,63
225,1,87,236,103,46,33,564,110,80,130,210,8,3,9,2,133
225,1,77,214,94,43,31,540,70,80,110,190,8,3,9,2,120
225,1,42,193,86,65,32,484,40,80,100,180,9,3,3,2,107
225,1,25,150,67,58,25,599,30,60,80,140,9,3,3,2,83
225,1,39,159,72,56,27,606,40,60,90,150,9,3,3,2,88
225,1,50,189,79,64,30,593,60,60,90,150,9,3,3,2,98
225,1,1,160,63,86,57,187,0,50,70,120,4,1,11,1,87
225,1,-4,127,53,73,48,-267,10,40,70,110,4,1,11,1,75
225,1,-8,112,47,67,42,-395,0,40,50,90,4,1,11,1,66
225,1,-4,140,55,79,49,-1053,0,40,60,100,4,1,11,1,76
234,2,19,108,46,43,15,415,40,40,70,110,1,2,12,1,62
234,2,49,147,59,46,19,411,50,50,80,130,1,2,12,1,79
234,2,43,135,54,44,17,424,40,50,70,120,1,2,12,1,73
234,2,19,85,34,32,10,428,30,30,50,80,2,2,1,1,51
234,2,33,102,42,34,13,384,30,40,60,100,2,2,1,1,61
234,2,26,92,38,33,12,414,20,40,50,90,2,2,1,1,55
234,2,25,84,34,31,10,432,30,30,50,80,2,2,1,1,51
234,2,47,121,46,36,14,424,40,40,70,110,2,2,1,1,68
234,2,-3,126,52,77,47,509,20,50,80,130,3,2,8,2,74
234,2,-3,127,53,72,48,458,20,50,80,130,3,2,8,2,75
234,2,-8,106,44,64,40,496,20,40,70,110,3,2,8,2,63
234,2,-7,130,51,76,46,503,30,40,70,110,3,2,8,2,71
234,2,98,340,170,72,47,1073,140,190,210,400,5,1,2,1,170
234,2,154,382,170,76,47,1091,140,190,210,400,5,1,2,1,171
234,2,159,387,181,75,50,1283,170,230,230,460,5,1,2,1,182
234,2,15,129,58,56,22,325,40,60,90,150,6,1,4,2,71
234,2,15,53,21,17,5,449,30,10,30,40,8,3,9,2,32
234,2,22,56,21,17,5,449,30,10,30,40,8,3,9,2,32
234,2,24,56,21,16,5,454,30,10,30,40,8,3,9,2,32
234,2,79,235,94,62,31,697,70,80,120,200,11,4,5,1,141
234,2,103,286,114,69,37,810,100,90,160,250,11,4,5,1,172
234,2,65,205,82,58,27,788,60,50,90,140,11,4,5,1,123
234,2,144,285,112,58,34,502,90,90,140,230,12,4,10,1,155
234,2,120,245,96,53,29,666,80,80,120,200,12,4,10,1,134
239,2,52,130,53,25,14,803,70,50,90,140,13,4,6,1,77
239,2,44,91,33,21,9,777,40,30,50,80,13,4,6,1,48
239,2,80,143,59,25,16,842,70,60,90,150,13,4,6,1,85
239,2,80,143,59,25,16,870,70,60,90,150,13,4,6,1,85
239,2,9,190,79,102,72,551,30,70,110,180,5,1,2,1,111
239,2,18,230,96,116,87,683,50,80,130,210,5,1,2,1,134
239,2,14,213,79,107,72,551,30,70,110,180,5,1,2,1,111
239,2,44,294,124,131,112,717,60,110,180,290,5,1,2,1,173
239,2,60,202,86,56,28,547,90,70,110,180,6,1,4,2,116
239,2,48,109,48,25,15,593,30,30,50,80,8,3,9,2,62
239,2,13,120,54,53,20,312,20,40,50,90,9,3,3,2,66
239,2,47,170,78,45,24,995,50,50,80,130,10,3,7,2,92
239,2,76,187,86,45,26,1081,50,60,80,140,10,3,7,2,103
239,2,44,90,32,21,8,821,40,30,50,80,11,4,5,1,48
239,2,52,104,43,22,12,864,50,40,70,110,11,4,5,1,62
253,1,58,175,71,46,22,373,90,80,130,210,2,2,1,1,104
253,1,58,176,72,46,23,461,80,80,120,200,2,2,1,1,104
253,1,80,173,71,43,22,373,90,80,130,210,2,2,1,1,104
253,1,104,209,86,46,27,463,120,100,160,260,2,2,1,1,125
253,1,74,166,63,43,20,446,70,70,110,180,2,2,1,1,93
253,1,16,221,92,113,83,599,60,110,160,270,3,2,8,2,129
253,1,16,224,94,114,85,694,40,110,150,260,3,2,8,2,130
253,1,22,234,92,113,83,541,60,110,160,270,3,2,8,2,128
253,1,22,219,92,105,83,599,60,110,160,270,3,2,8,2,129
253,1,3,155,65,87,58,513,10,40,60,100,13,4,6,1,90
253,1,0,150,63,87,57,521,10,40,60,100,13,4,6,1,87
253,1,-5,113,47,71,42,622,0,30,40,70,13,4,6,1,66
253,1,-11,104,44,64,39,617,10,20,50,70,13,4,6,1,61
253,1,13,120,54,53,20,312,20,50,60,110,5,1,2,1,66
253,1,12,118,53,53,20,306,20,50,60,110,5,1,2,1,65
253,1,12,120,54,54,20,301,20,50,60,110,5,1,2,1,66
253,1,15,127,57,55,21,313,30,50,70,120,5,1,2,1,70
253,1,23,149,67,59,25,391,30,60,80,140,5,1,2,1,82
253,1,16,126,56,54,21,385,50,40,70,110,5,1,2,1,70
253,1,49,177,81,47,25,1046,60,70,90,160,6,1,4,2,96
253,1,56,189,86,47,26,1081,70,80,100,180,6,1,4,2,103
253,1,48,174,80,46,24,1055,80,60,90,150,6,1,4,2,94
253,1,51,176,80,45,24,1079,60,70,100,170,6,1,4,2,96
253,1,106,292,116,70,38,962,110,90,160,250,8,3,9,2,176
253,1,91,258,103,64,33,1130,100,80,140,220,8,3,9,2,155
253,1,109,230,92,57,30,1102,90,70,130,200,8,3,9,2,140
253,1,104,223,90,56,29,1139,80,70,120,190,8,3,9,2,135
253,1,156,308,115,69,37,1166,110,100,160,260,8,3,9,2,174
253,1,45,118,48,25,13,839,50,40,60,100,9,3,3,2,70
253,1,55,106,43,22,12,822,50,30,60,90,9,3,3,2,64
253,1,65,123,47,24,13,834,40,40,60,100,9,3,3,2,68
253,1,45,133,49,39,15,342,40,30,60,90,11,4,5,1,84
253,1,42,126,47,37,14,366,30,30,50,80,11,4,5,1,79
253,1,109,201,67,45,20,400,50,40,80,120,11,4,5,1,113
253,1,67,142,49,39,15,342,40,30,60,90,11,4,5,1,84
253,1,45,114,41,36,12,320,20,30,40,70,11,4,5,1,66
253,1,48,150,61,41,19,390,40,40,60,100,12,4,10,1,89
253,1,38,129,52,39,16,376,30,30,50,80,12,4,10,1,77
253,1,30,114,46,38,14,388,20,30,40,70,12,4,10,1,68
253,1,42,113,43,35,13,466,20,30,40,70,12,4,10,1,63
253,1,35,112,49,28,16,611,40,40,60,100,4,1,11,1,63
253,1,11,52,22,19,7,570,20,20,30,50,4,1,11,1,30
253,1,13,56,24,19,7,567,20,20,30,50,4,1,11,1,32
253,1,52,117,48,27,15,617,40,40,60,100,4,1,11,1,62
254,2,112,256,104,40,29,821,120,80,140,220,5,1,2,1,152
254,2,197,322,123,46,34,959,110,90,140,230,5,1,2,1,179
254,2,121,208,86,33,24,499,90,70,110,180,6,1,4,2,124
254,2,135,228,94,35,26,608,90,80,110,190,6,1,4,2,136
254,2,71,131,50,25,14,589,40,30,60,90,6,1,4,2,73
254,2,42,140,57,41,18,364,50,50,80,130,9,3,3,2,83
254,2,65,157,57,43,18,364,50,50,80,130,9,3,3,2,83
254,2,35,102,42,33,13,384,30,40,60,100,9,3,3,2,61
254,2,26,84,34,30,10,432,30,30,50,80,9,3,3,2,51
254,2,44,160,64,52,21,-161,50,50,80,130,4,1,11,1,96
262,1,13,120,54,53,20,312,30,50,70,120,1,2,12,1,66
262,1,12,118,53,53,20,306,30,50,70,120,1,2,12,1,65
262,1,13,120,54,53,20,301,30,50,70,120,1,2,12,1,66
262,1,17,130,58,55,22,338,20,60,70,130,1,2,12,1,72
262,1,14,121,54,53,20,391,20,50,60,110,1,2,12,1,67
262,1,19,128,54,53,20,301,30,50,70,120,1,2,12,1,66
262,1,25,132,59,52,22,403,20,60,70,130,1,2,12,1,74
262,1,21,129,54,53,20,391,20,50,60,110,1,2,12,1,67
262,1,9,190,79,102,72,551,20,80,110,190,2,2,1,1,111
262,1,17,227,95,115,86,532,30,100,130,230,2,2,1,1,132
262,1,17,221,92,112,83,599,40,90,140,230,2,2,1,1,129
262,1,32,297,124,141,112,717,60,130,180,310,2,2,1,1,173
262,1,16,224,94,114,85,694,30,90,130,220,2,2,1,1,130
262,1,23,219,92,104,83,599,40,90,140,230,2,2,1,1,129
262,1,33,262,110,121,100,665,50,110,160,270,2,2,1,1,154
262,1,30,266,105,125,95,716,30,100,140,240,2,2,1,1,145
262,1,58,199,85,56,28,555,70,90,110,200,3,2,8,2,114
262,1,51,180,77,52,25,557,60,70,100,170,3,2,8,2,103
262,1,74,192,77,53,25,423,60,80,100,180,3,2,8,2,103
262,1,86,208,83,54,27,433,80,80,120,200,3,2,8,2,112
262,1,87,210,91,54,30,533,90,90,130,220,3,2,8,2,121
262,1,98,225,97,55,32,575,80,100,130,230,3,2,8,2,130
262,1,50,177,81,46,25,1046,70,90,110,200,5,1,2,1,96
262,1,59,168,69,45,21,965,50,80,90,170,5,1,2,1,81
262,1,62,164,70,42,21,957,60,80,100,180,5,1,2,1,84
262,1,71,185,80,46,24,1055,120,110,140,250,5,1,2,1,94
262,1,74,188,80,46,24,1079,80,100,120,220,5,1,2,1,96
262,1,34,110,48,28,15,623,50,50,70,120,6,1,4,2,62
262,1,35,110,48,27,15,599,50,50,70,120,6,1,4,2,62
262,1,34,110,48,28,15,593,50,50,70,120,6,1,4,2,62
262,1,18,69,30,21,9,581,30,30,50,80,6,1,4,2,39
262,1,13,56,24,19,7,567,30,30,40,70,6,1,4,2,32
262,1,50,119,49,29,16,611,60,50,80,130,6,1,4,2,63
262,1,25,68,30,20,9,581,30,30,50,80,6,1,4,2,39
262,1,15,54,22,19,7,573,50,20,50,70,6,1,4,2,29
262,1,63,167,62,42,19,346,70,50,90,140,8,3,9,2,105
262,1,46,133,49,38,15,342,50,40,70,110,8,3,9,2,84
262,1,40,103,39,33,12,380,40,30,60,90,8,3,9,2,65
262,1,79,161,57,41,17,349,70,40,90,130,8,3,9,2,94
262,1,71,150,53,40,16,321,50,50,80,130,8,3,9,2,88
262,1,43,115,47,25,13,772,50,40,60,100,9,3,3,2,68
262,1,51,130,53,26,14,803,60,40,70,110,9,3,3,2,77
262,1,58,144,59,27,16,870,60,50,70,120,9,3,3,2,85
262,1,63,154,63,28,17,864,70,50,80,130,9,3,3,2,91
262,1,45,118,48,25,13,851,60,30,60,90,9,3,3,2,70
262,1,27,78,31,20,8,856,40,20,50,70,9,3,3,2,47
262,1,70,129,49,25,13,779,50,40,60,100,9,3,3,2,72
262,1,70,129,53,24,14,803,60,40,70,110,9,3,3,2,77
262,1,80,143,59,25,16,870,60,50,70,120,9,3,3,2,85
262,1,87,153,63,26,17,864,70,50,80,130,9,3,3,2,91
262,1,67,126,48,25,13,851,60,30,60,90,9,3,3,2,70
262,1,31,114,46,37,14,388,40,30,70,100,11,4,5,1,68
262,1,30,113,46,37,14,449,40,20,50,70,11,4,5,1,67
262,1,33,120,49,38,15,454,20,40,50,90,11,4,5,1,71
262,1,28,106,43,35,13,466,20,30,50,80,11,4,5,1,63
262,1,46,121,46,37,14,388,40,30,70,100,11,4,5,1,68
262,1,33,98,40,33,12,443,20,30,50,80,11,4,5,1,59
262,1,29,89,36,31,11,462,10,30,40,70,11,4,5,1,54
262,1,45,120,46,37,14,449,40,20,50,70,11,4,5,1,67
262,1,42,113,43,35,13,466,20,30,50,80,11,4,5,1,63
